Temperature (K),Brightness (watts/m2),Parallax (arcsec),distance(parsec),Distance(meters),luminosity(watts),Luminosity(Solar)
4688.800396,6.14E-13,0.0082603,121.0609784,3.73594E+18,1.08E+26,2.80E-01
4686.839146,8.39E-13,0.00997778,100.2226948,3.09287E+18,1.01E+26,2.62E-01
4684.23188,7.79E-13,0.00889282,112.4502689,3.47022E+18,1.18E+26,3.06E-01
4684.23085,8.23E-13,0.0110968,90.1160695,2.78098E+18,8.00E+25,2.08E-01
4684.128944,9.00E-13,0.00817913,122.2623922,3.77302E+18,1.61E+26,4.19E-01
4682.841061,8.70E-13,0.00900036,111.1066668,3.42875E+18,1.28E+26,3.34E-01
4682.701947,8.24E-13,0.00786068,127.2154572,3.92587E+18,1.60E+26,4.15E-01
4682.695615,8.64E-13,0.0102508,97.55336169,3.0105E+18,9.84E+25,2.56E-01
4681.95997,7.78E-13,0.00924813,108.1299679,3.33689E+18,1.09E+26,2.83E-01
4679.96492,9.21E-13,0.00943519,105.986207,3.27073E+18,1.24E+26,3.22E-01
4677.926425,6.82E-13,0.00854942,116.9669989,3.6096E+18,1.12E+26,2.90E-01
4677.819315,7.51E-13,0.00983937,101.6325232,3.13638E+18,9.28E+25,2.41E-01
4675.959046,9.67E-13,0.0110882,90.18596346,2.78314E+18,9.41E+25,2.45E-01
4675.245427,7.40E-13,0.0100018,99.98200324,3.08544E+18,8.85E+25,2.30E-01
4674.368698,8.30E-13,0.00929528,107.5814822,3.31996E+18,1.15E+26,2.99E-01
4673.912212,8.15E-13,0.00950434,105.2150912,3.24694E+18,1.08E+26,2.81E-01
4670.491322,9.11E-13,0.0121636,82.21250288,2.53708E+18,7.37E+25,1.92E-01
4669.368614,8.36E-13,0.0101738,98.29169042,3.03328E+18,9.66E+25,2.51E-01
4669.33535,8.05E-13,0.00995704,100.4314535,3.09931E+18,9.71E+25,2.53E-01
4669.32369,7.23E-13,0.0108894,91.83242419,2.83395E+18,7.30E+25,1.90E-01
4669.322962,9.22E-13,0.00989285,101.0831055,3.11942E+18,1.13E+26,2.93E-01
4667.315243,9.40E-13,0.0103615,96.51112291,2.97833E+18,1.05E+26,2.73E-01
4667.309249,8.00E-13,0.0101639,98.38743002,3.03624E+18,9.27E+25,2.41E-01
4663.093227,8.61E-13,0.0109217,91.5608376,2.82557E+18,8.64E+25,2.25E-01
4662.11173,8.80E-13,0.0105958,94.37701731,2.91247E+18,9.38E+25,2.44E-01
4662.097245,9.29E-13,0.0113761,87.90358735,2.7127E+18,8.59E+25,2.23E-01
4661.931307,7.29E-13,0.0103081,97.01108837,2.99376E+18,8.21E+25,2.14E-01
4660.054275,8.39E-13,0.00948479,105.43196,3.25363E+18,1.12E+26,2.90E-01
4658.237442,6.67E-13,0.00893246,111.951243,3.45482E+18,1.00E+26,2.60E-01
4658.178285,7.15E-13,0.00930226,107.5007579,3.31747E+18,9.89E+25,2.57E-01
4657.822897,8.53E-13,0.00971591,102.923967,3.17623E+18,1.08E+26,2.81E-01
4655.999308,8.34E-13,0.0111957,89.32000679,2.75642E+18,7.96E+25,2.07E-01
4655.731833,7.58E-13,0.0108228,92.39753114,2.85139E+18,7.75E+25,2.01E-01
4652.043449,8.36E-13,0.0113859,87.82792752,2.71037E+18,7.71E+25,2.01E-01
4651.961986,7.53E-13,0.00950136,105.2480908,3.24796E+18,9.98E+25,2.60E-01
4651.222095,8.31E-13,0.0106642,93.7716847,2.89379E+18,8.75E+25,2.27E-01
4651.21762,9.47E-13,0.0108016,92.5788772,2.85698E+18,9.71E+25,2.53E-01
4650.614244,8.35E-13,0.0115937,86.25374126,2.66179E+18,7.43E+25,1.93E-01
4645.855227,7.96E-13,0.0108698,91.99801284,2.83906E+18,8.07E+25,2.10E-01
4644.434777,8.02E-13,0.00945454,105.7692918,3.26404E+18,1.07E+26,2.79E-01
4634.381129,5.11E-13,0.00983668,101.6603163,3.13724E+18,6.32E+25,1.64E-01
4628.951637,9.16E-13,0.0101672,98.35549611,3.03525E+18,1.06E+26,2.76E-01
4627.587122,2.08E-11,0.0084949,117.7176894,3.63277E+18,3.45E+27,8.98E+00
4589.886858,7.49E-13,0.0110568,90.44208089,2.79104E+18,7.33E+25,1.91E-01
4555.354276,4.86E-13,0.0106329,94.04771981,2.90231E+18,5.14E+25,1.34E-01
4531.280193,7.80E-13,0.0117354,85.21226375,2.62965E+18,6.77E+25,1.76E-01
4530.766558,6.50E-13,0.00959861,104.1817513,3.21505E+18,8.45E+25,2.20E-01
4525.23349,7.13E-13,0.0118714,84.23606314,2.59952E+18,6.05E+25,1.57E-01
4522.736966,7.85E-13,0.011362,88.01267383,2.71607E+18,7.27E+25,1.89E-01
4521.862473,5.09E-13,0.0091351,109.4678767,3.37818E+18,7.29E+25,1.90E-01
4511.77867,6.45E-13,0.00866912,115.3519619,3.55976E+18,1.03E+26,2.67E-01
4511.563197,6.13E-13,0.00901967,110.8688012,3.42141E+18,9.02E+25,2.35E-01
4511.563191,6.68E-13,0.0108184,92.43511055,2.85255E+18,6.83E+25,1.78E-01
4511.563189,6.55E-13,0.00875793,114.1822326,3.52366E+18,1.02E+26,2.66E-01
4511.523337,7.33E-13,0.0102434,97.62383584,3.01267E+18,8.35E+25,2.17E-01
4509.389871,7.02E-13,0.00985525,101.4687603,3.13133E+18,8.65E+25,2.25E-01
4508.0443,7.81E-13,0.0124715,80.18281682,2.47444E+18,6.01E+25,1.56E-01
4505.269117,5.19E-13,0.00921664,108.4994098,3.34829E+18,7.32E+25,1.90E-01
4502.624722,5.68E-13,0.00991046,100.9034898,3.11388E+18,6.92E+25,1.80E-01
4501.861031,7.12E-13,0.0103336,96.77169621,2.98637E+18,7.98E+25,2.08E-01
4501.842419,7.80E-13,0.0100134,99.86617932,3.08187E+18,9.31E+25,2.42E-01
4501.830279,7.27E-13,0.00996206,100.3808449,3.09775E+18,8.77E+25,2.28E-01
4497.604373,6.16E-13,0.01112,89.92805755,2.77518E+18,5.96E+25,1.55E-01
4497.539351,5.93E-13,0.00965522,103.5709181,3.1962E+18,7.61E+25,1.98E-01
4497.493257,5.50E-13,0.00853845,117.1172754,3.61424E+18,9.03E+25,2.35E-01
4497.403161,6.40E-13,0.0109351,91.44863787,2.8221E+18,6.40E+25,1.66E-01
4495.948914,7.21E-13,0.009758,102.4800164,3.16253E+18,9.07E+25,2.36E-01
4491.358414,6.84E-13,0.00923665,108.2643599,3.34104E+18,9.60E+25,2.50E-01
4490.922036,8.80E-13,0.0138691,72.10273197,2.22509E+18,5.48E+25,1.42E-01
4490.214577,5.47E-13,0.0095696,104.4975757,3.2248E+18,7.15E+25,1.86E-01
4490.214577,5.47E-13,0.0095696,104.4975757,3.2248E+18,7.15E+25,1.86E-01
4487.647137,6.81E-13,0.0101308,98.70888775,3.04616E+18,7.94E+25,2.07E-01
4485.222614,6.78E-13,0.0108007,92.58659161,2.85722E+18,6.95E+25,1.81E-01
4485.115942,7.70E-13,0.0115515,86.56884387,2.67151E+18,6.91E+25,1.80E-01
4484.891891,5.16E-13,0.0077245,129.4582174,3.99508E+18,1.03E+26,2.69E-01
4484.439626,5.95E-13,0.0109897,90.99429466,2.80808E+18,5.90E+25,1.53E-01
4480.230234,6.63E-13,0.00959971,104.1698135,3.21468E+18,8.61E+25,2.24E-01
4479.387068,5.07E-13,0.0101089,98.92273145,3.05276E+18,5.93E+25,1.54E-01
4479.288081,5.79E-13,0.00820144,121.9298074,3.76275E+18,1.03E+26,2.68E-01
4479.247962,5.07E-13,0.00918608,108.8603626,3.35943E+18,7.19E+25,1.87E-01
4478.939428,6.23E-13,0.0103957,96.19361852,2.96854E+18,6.90E+25,1.79E-01
4478.255079,6.45E-13,0.010698,93.47541597,2.88465E+18,6.74E+25,1.75E-01
4478.229579,6.21E-13,0.00929216,107.6176045,3.32108E+18,8.61E+25,2.24E-01
4478.026364,5.26E-13,0.0085076,117.5419625,3.62734E+18,8.70E+25,2.26E-01
4473.854081,5.04E-13,0.00833925,119.9148604,3.70057E+18,8.68E+25,2.26E-01
4472.384678,5.36E-13,0.0105355,94.91718476,2.92914E+18,5.78E+25,1.50E-01
4471.743792,5.25E-13,0.0103406,96.70618726,2.98435E+18,5.87E+25,1.53E-01
4470.691709,5.21E-13,0.0107809,92.75663442,2.86247E+18,5.36E+25,1.39E-01
4468.550332,5.15E-13,0.00950315,105.2282664,3.24734E+18,6.83E+25,1.78E-01
4468.40819,5.78E-13,0.00933772,107.0925237,3.30488E+18,7.94E+25,2.06E-01
4466.907846,7.82E-13,0.0130448,76.65889856,2.36569E+18,5.50E+25,1.43E-01
4466.901444,6.29E-13,0.0112649,88.77131621,2.73948E+18,5.93E+25,1.54E-01
4466.89919,5.66E-13,0.0105083,95.16287125,2.93673E+18,6.13E+25,1.59E-01
4466.566023,6.17E-13,0.011854,84.3597098,2.60334E+18,5.25E+25,1.37E-01
4465.790239,5.84E-13,0.0113416,88.17098117,2.72096E+18,5.43E+25,1.41E-01
4461.324101,5.89E-13,0.00950728,105.1825548,3.24593E+18,7.80E+25,2.03E-01
4459.444507,6.08E-13,0.0107381,93.12634451,2.87388E+18,6.31E+25,1.64E-01
4459.428322,6.03E-13,0.0101831,98.20192279,3.03051E+18,6.95E+25,1.81E-01
4456.516326,5.79E-13,0.0110791,90.26003917,2.78542E+18,5.64E+25,1.47E-01
4456.464545,5.82E-13,0.0106959,93.49376864,2.88522E+18,6.09E+25,1.58E-01
4453.769381,8.27E-11,0.00839478,119.1216446,3.67609E+18,1.40E+28,3.65E+01
4453.756171,5.81E-13,0.0116262,86.01262665,2.65435E+18,5.14E+25,1.34E-01
4453.755916,6.69E-13,0.0112863,88.60299655,2.73429E+18,6.29E+25,1.63E-01
4453.735466,1.12E-10,0.00957772,104.4089825,3.22206E+18,1.46E+28,3.79E+01
4452.825711,5.40E-13,0.00858123,116.5334107,3.59622E+18,8.77E+25,2.28E-01
4450.975993,5.82E-13,0.0117024,85.45255674,2.63707E+18,5.08E+25,1.32E-01
4446.296106,4.58E-13,0.00896571,111.5360635,3.442E+18,6.82E+25,1.77E-01
4442.361354,7.41E-13,0.0108645,92.04289199,2.84044E+18,7.52E+25,1.95E-01
4441.597486,6.22E-13,0.010134,98.67771857,3.04519E+18,7.25E+25,1.88E-01
4438.503962,5.14E-13,0.0097268,102.8087346,3.17268E+18,6.50E+25,1.69E-01
4438.224731,5.48E-13,0.00944009,105.9311935,3.26904E+18,7.36E+25,1.91E-01
4437.644,5.81E-13,0.011287,88.59750155,2.73412E+18,5.46E+25,1.42E-01
4437.212941,5.68E-13,0.0106222,94.14245636,2.90524E+18,6.03E+25,1.57E-01
4435.257168,5.59E-13,0.00839816,119.0737019,3.67461E+18,9.49E+25,2.47E-01
4433.02421,5.11E-13,0.0119416,83.74087224,2.58424E+18,4.29E+25,1.12E-01
4433.018802,5.74E-13,0.0089479,111.7580661,3.44885E+18,8.58E+25,2.23E-01
4432.993948,5.58E-13,0.00831721,120.2326261,3.71038E+18,9.65E+25,2.51E-01
4431.658366,5.83E-13,0.00925125,108.0935009,3.33577E+18,8.15E+25,2.12E-01
4429.333621,6.86E-13,0.010177,98.26078412,3.03233E+18,7.93E+25,2.06E-01
4428.842487,5.88E-13,0.0083823,119.2989991,3.68157E+18,1.00E+26,2.61E-01
4428.479361,3.23E-13,0.00842847,118.6454956,3.6614E+18,5.44E+25,1.41E-01
4428.479361,3.23E-13,0.00842847,118.6454956,3.6614E+18,5.44E+25,1.41E-01
4427.111038,4.34E-13,0.00939435,106.4469601,3.28495E+18,5.89E+25,1.53E-01
4425.901051,6.18E-13,0.010932,91.47457007,2.82291E+18,6.19E+25,1.61E-01
4425.886794,5.96E-13,0.0113759,87.90513278,2.71275E+18,5.51E+25,1.43E-01
4422.341201,5.40E-13,0.0101425,98.59502095,3.04264E+18,6.29E+25,1.63E-01
4421.242815,6.21E-13,0.00995419,100.4602082,3.1002E+18,7.50E+25,1.95E-01
4419.298392,5.96E-13,0.0102501,97.5600238,3.0107E+18,6.79E+25,1.76E-01
4417.498171,4.18E-13,0.00800286,124.9553285,3.85612E+18,7.80E+25,2.03E-01
4417.264438,5.57E-13,0.0131795,75.87541257,2.34152E+18,3.84E+25,9.98E-02
4414.584302,6.54E-13,0.0104363,95.8193996,2.95699E+18,7.19E+25,1.87E-01
4413.964781,6.33E-13,0.0116723,85.67291793,2.64387E+18,5.56E+25,1.45E-01
4413.960649,5.96E-13,0.0119244,83.8616618,2.58797E+18,5.01E+25,1.30E-01
4411.484377,6.85E-13,0.0105826,94.49473664,2.91611E+18,7.32E+25,1.90E-01
4411.479603,8.13E-11,0.0115576,86.5231536,2.6701E+18,7.28E+27,1.89E+01
4410.469961,5.54E-13,0.00757387,132.0328973,4.07454E+18,1.16E+26,3.00E-01
4405.516994,5.74E-13,0.00986611,101.3570698,3.12788E+18,7.05E+25,1.83E-01
4405.182992,5.68E-13,0.0105306,94.96135073,2.93051E+18,6.13E+25,1.59E-01
4401.520437,5.12E-13,0.00985888,101.4313999,3.13017E+18,6.30E+25,1.64E-01
4400.156126,4.85E-13,0.0107231,93.25661423,2.8779E+18,5.04E+25,1.31E-01
4393.82638,6.05E-13,0.00922367,108.4167148,3.34574E+18,8.51E+25,2.21E-01
4391.64691,5.50E-13,0.0117797,84.89180539,2.61976E+18,4.75E+25,1.23E-01
4389.254417,5.78E-13,0.011223,89.10273545,2.74971E+18,5.49E+25,1.43E-01
4388.309069,4.28E-13,0.0095707,104.4855653,3.22442E+18,5.59E+25,1.45E-01
4388.231841,5.57E-13,0.0106849,93.59001956,2.88819E+18,5.84E+25,1.52E-01
4388.223955,6.92E-13,0.0112523,88.87071976,2.74255E+18,6.54E+25,1.70E-01
4386.884507,5.08E-13,0.0102366,97.6886857,3.01467E+18,5.80E+25,1.51E-01
4386.047193,5.15E-13,0.0102841,97.2374831,3.00075E+18,5.83E+25,1.52E-01
4385.93802,5.02E-13,0.0109529,91.300021,2.81752E+18,5.01E+25,1.30E-01
4385.740201,5.66E-13,0.0126789,78.87119545,2.43397E+18,4.21E+25,1.10E-01
4383.122904,5.18E-13,0.0100144,99.85620706,3.08156E+18,6.18E+25,1.61E-01
4380.120583,5.33E-13,0.0088567,112.9088713,3.48437E+18,8.14E+25,2.12E-01
4379.809851,6.30E-13,0.0121875,82.05128205,2.5321E+18,5.08E+25,1.32E-01
4377.32128,5.16E-13,0.0102954,97.13075743,2.99746E+18,5.83E+25,1.52E-01
4375.736801,6.83E-13,0.0127026,78.72404075,2.42942E+18,5.07E+25,1.32E-01
4375.605292,4.84E-13,0.00882844,113.2702946,3.49552E+18,7.43E+25,1.93E-01
4374.667135,4.89E-13,0.00915066,109.2817349,3.37243E+18,7.00E+25,1.82E-01
4374.366251,5.05E-13,0.0116683,85.70228739,2.64477E+18,4.44E+25,1.16E-01
4373.740388,5.53E-13,0.0111823,89.42704095,2.75972E+18,5.29E+25,1.37E-01
4372.980216,6.07E-13,0.0115527,86.55985181,2.67124E+18,5.45E+25,1.42E-01
4372.977544,4.58E-13,0.00808821,123.6367503,3.81543E+18,8.38E+25,2.18E-01
4372.504073,4.29E-13,0.00882173,113.3564505,3.49818E+18,6.60E+25,1.72E-01
4370.211087,5.76E-13,0.010879,91.92021325,2.83666E+18,5.82E+25,1.51E-01
4368.466156,4.82E-13,0.0090916,109.9916406,3.39434E+18,6.98E+25,1.81E-01
4366.131804,5.04E-13,0.00979501,102.0928003,3.15058E+18,6.29E+25,1.63E-01
4366.0671,5.41E-13,0.00960697,104.0910922,3.21225E+18,7.02E+25,1.82E-01
4364.533591,4.37E-13,0.00911798,109.6734145,3.38452E+18,6.29E+25,1.64E-01
4364.533581,4.88E-13,0.0118276,84.54800636,2.60915E+18,4.17E+25,1.09E-01
4364.41165,6.27E-13,0.00818706,122.1439687,3.76936E+18,1.12E+26,2.91E-01
4364.392027,5.36E-13,0.0103007,97.08078092,2.99591E+18,6.04E+25,1.57E-01
4364.381216,5.19E-13,0.00948469,105.4330716,3.25366E+18,6.90E+25,1.79E-01
4360.220779,5.74E-13,0.00929787,107.5515145,3.31904E+18,7.95E+25,2.07E-01
4359.986469,5.73E-13,0.0104288,95.8883093,2.95911E+18,6.30E+25,1.64E-01
4359.437029,5.77E-13,0.00942641,106.0849252,3.27378E+18,7.77E+25,2.02E-01
4359.397401,5.81E-13,0.00809015,123.6071025,3.81452E+18,1.06E+26,2.76E-01
4359.181162,4.82E-13,0.00955196,104.6905557,3.23075E+18,6.32E+25,1.64E-01
4356.192455,5.76E-13,0.00981748,101.8591329,3.14337E+18,7.15E+25,1.86E-01
4356.142741,5.10E-13,0.00911351,109.7272072,3.38618E+18,7.34E+25,1.91E-01
4354.316163,5.49E-13,0.00964572,103.6729244,3.19935E+18,7.06E+25,1.84E-01
4352.258204,6.22E-13,0.0111967,89.31202944,2.75617E+18,5.94E+25,1.55E-01
4348.678329,4.60E-13,0.00924239,108.1971222,3.33896E+18,6.44E+25,1.67E-01
4348.655248,5.98E-13,0.0106444,93.94611251,2.89918E+18,6.31E+25,1.64E-01
4343.598065,5.30E-13,0.0105013,95.22630531,2.93868E+18,5.75E+25,1.50E-01
4342.421116,4.46E-13,0.0092388,108.2391653,3.34026E+18,6.25E+25,1.63E-01
4341.616036,4.89E-13,0.00963407,103.7982909,3.20322E+18,6.30E+25,1.64E-01
4332.992984,4.78E-13,0.0123939,80.68485303,2.48993E+18,3.72E+25,9.68E-02
4329.141907,6.08E-13,0.0119765,83.49684799,2.57671E+18,5.07E+25,1.32E-01
4321.572102,4.32E-13,0.0115401,86.65436175,2.67415E+18,3.88E+25,1.01E-01
4316.300237,4.66E-13,0.00853083,117.2218881,3.61747E+18,7.66E+25,1.99E-01
4315.434391,1.44E-10,0.00902529,110.7997638,3.41928E+18,2.12E+28,5.51E+01
4307.245754,5.04E-13,0.0111426,89.7456608,2.76955E+18,4.86E+25,1.26E-01
4301.331017,4.18E-13,0.00927657,107.7984643,3.32666E+18,5.81E+25,1.51E-01
4299.3998,4.94E-13,0.0106215,94.14866074,2.90543E+18,5.24E+25,1.36E-01
4296.967603,1.44E-10,0.0104197,95.97205294,2.9617E+18,1.59E+28,4.14E+01
4295.892454,5.24E-13,0.0120829,82.76158869,2.55402E+18,4.30E+25,1.12E-01
4293.721134,4.75E-13,0.0104333,95.84695159,2.95784E+18,5.22E+25,1.36E-01
4292.35516,4.67E-13,0.00961533,104.0005907,3.20946E+18,6.04E+25,1.57E-01
4289.74288,3.86E-13,0.00829593,120.5410364,3.7199E+18,6.71E+25,1.74E-01
4288.756637,1.19E-10,0.00994101,100.5934005,3.10431E+18,1.45E+28,3.76E+01
4287.123277,4.72E-13,0.0129048,77.49054615,2.39136E+18,3.39E+25,8.82E-02
4286.751995,5.01E-13,0.0109332,91.46453006,2.8226E+18,5.02E+25,1.31E-01
4284.571566,4.61E-13,0.0103322,96.78480866,2.98678E+18,5.17E+25,1.34E-01
4284.048771,4.14E-13,0.00956675,104.5287062,3.22576E+18,5.41E+25,1.41E-01
4279.708972,4.17E-13,0.00946063,105.7012059,3.26194E+18,5.57E+25,1.45E-01
4279.605383,5.11E-13,0.0122549,81.60001306,2.51818E+18,4.08E+25,1.06E-01
4279.068319,3.96E-13,0.0108679,92.01409656,2.83956E+18,4.02E+25,1.04E-01
4277.017703,4.37E-13,0.0111396,89.76983016,2.7703E+18,4.22E+25,1.10E-01
4274.880119,4.68E-13,0.0097089,102.9982799,3.17853E+18,5.94E+25,1.54E-01
4274.263216,4.77E-13,0.00812725,123.0428497,3.7971E+18,8.64E+25,2.25E-01
4274.187836,4.68E-13,0.0110856,90.20711554,2.78379E+18,4.56E+25,1.18E-01
4272.896799,4.02E-13,0.010157,98.45426799,3.0383E+18,4.66E+25,1.21E-01
4272.801545,5.15E-13,0.0103411,96.70151144,2.98421E+18,5.76E+25,1.50E-01
4271.09745,5.02E-13,0.00917706,108.9673599,3.36273E+18,7.14E+25,1.86E-01
4271.086957,4.72E-13,0.0114642,87.2280665,2.69186E+18,4.29E+25,1.12E-01
4270.410586,3.75E-13,0.00804146,124.3555275,3.83761E+18,6.94E+25,1.81E-01
4268.656382,4.17E-13,0.0105425,94.85416173,2.9272E+18,4.49E+25,1.17E-01
4268.647423,4.62E-13,0.0102002,98.03729339,3.02543E+18,5.31E+25,1.38E-01
4268.401614,3.76E-13,0.00944758,105.8472117,3.26644E+18,5.05E+25,1.31E-01
4267.464802,5.31E-13,0.0096938,103.15872,3.18348E+18,6.77E+25,1.76E-01
4267.164165,5.21E-13,0.0117384,85.19048593,2.62898E+18,4.52E+25,1.18E-01
4266.702069,4.50E-13,0.0101578,98.44651401,3.03806E+18,5.22E+25,1.36E-01
4263.873976,4.73E-13,0.0100075,99.92505621,3.08369E+18,5.66E+25,1.47E-01
4263.651641,5.46E-13,0.0109352,91.44780159,2.82208E+18,5.46E+25,1.42E-01
4261.805151,4.03E-13,0.0090454,110.5534305,3.41168E+18,5.89E+25,1.53E-01
4261.789699,4.77E-13,0.0119237,83.86658504,2.58812E+18,4.02E+25,1.04E-01
4261.772414,4.70E-13,0.00957668,104.420321,3.22241E+18,6.14E+25,1.60E-01
4261.430111,4.42E-13,0.0102054,97.98734004,3.02389E+18,5.07E+25,1.32E-01
4259.847331,4.68E-13,0.00991588,100.8483362,3.11218E+18,5.70E+25,1.48E-01
4257.650802,4.39E-13,0.010342,96.69309611,2.98395E+18,4.91E+25,1.28E-01
4255.161182,4.25E-13,0.00989161,101.0957771,3.11982E+18,5.19E+25,1.35E-01
4254.220074,4.23E-13,0.00997483,100.2523351,3.09379E+18,5.08E+25,1.32E-01
4254.216498,4.63E-13,0.00980609,101.9774446,3.14702E+18,5.76E+25,1.50E-01
4254.196804,2.56E-13,0.00951992,105.0428995,3.24162E+18,3.39E+25,8.80E-02
4251.276399,4.36E-13,0.00988774,101.1353454,3.12104E+18,5.33E+25,1.39E-01
4251.245196,5.24E-13,0.00955254,104.6841992,3.23055E+18,6.87E+25,1.79E-01
4240.964192,4.92E-13,0.00795925,125.6399786,3.87725E+18,9.29E+25,2.42E-01
4224.274639,3.32E-13,0.0104674,95.53470776,2.9482E+18,3.63E+25,9.43E-02
4218.534771,3.13E-13,0.00773593,129.2669401,3.98918E+18,6.26E+25,1.63E-01
4218.255434,4.68E-13,0.0121568,82.25848908,2.5385E+18,3.79E+25,9.84E-02
4215.321831,4.05E-13,0.0102125,97.91921665,3.02179E+18,4.64E+25,1.21E-01
4213.570067,4.02E-13,0.0111984,89.29847121,2.75575E+18,3.84E+25,9.98E-02
4211.446819,3.98E-13,0.0100486,99.51635054,3.07107E+18,4.72E+25,1.23E-01
4203.880368,3.91E-13,0.00886469,112.8071032,3.48123E+18,5.96E+25,1.55E-01
4203.866413,4.13E-13,0.0116007,86.20169473,2.66018E+18,3.67E+25,9.54E-02
4201.842608,4.29E-13,0.00870659,114.855529,3.54444E+18,6.78E+25,1.76E-01
4199.298697,3.99E-13,0.00943827,105.9516204,3.26967E+18,5.35E+25,1.39E-01
4197.365768,3.49E-13,0.00821512,121.7267672,3.75649E+18,6.18E+25,1.61E-01
4195.861291,4.23E-13,0.0117696,84.9646547,2.62201E+18,3.66E+25,9.51E-02
4195.796036,3.64E-13,0.010067,99.33445912,3.06546E+18,4.30E+25,1.12E-01
4193.312788,3.63E-13,0.0081327,122.9603945,3.79456E+18,6.56E+25,1.71E-01
4193.302501,3.86E-13,0.00912445,109.5956469,3.38212E+18,5.55E+25,1.44E-01
4193.220829,3.69E-13,0.00832945,120.0559461,3.70493E+18,6.36E+25,1.65E-01
4193.167703,3.36E-13,0.0103951,96.19917076,2.96871E+18,3.72E+25,9.68E-02
4192.936662,3.19E-13,0.00917906,108.9436173,3.362E+18,4.53E+25,1.18E-01
4189.518131,4.16E-13,0.0110722,90.31628764,2.78716E+18,4.06E+25,1.06E-01
4189.166559,3.94E-13,0.0105258,95.00465523,2.93184E+18,4.26E+25,1.11E-01
4189.01262,4.52E-13,0.0106805,93.62857544,2.88938E+18,4.74E+25,1.23E-01
4188.916787,4.37E-13,0.00976084,102.450199,3.16161E+18,5.50E+25,1.43E-01
4188.07871,3.10E-13,0.00994194,100.5839906,3.10402E+18,3.76E+25,9.77E-02
4185.775013,4.30E-13,0.0108366,92.27986638,2.84776E+18,4.38E+25,1.14E-01
4184.713182,3.64E-13,0.0109852,91.03156975,2.80923E+18,3.61E+25,9.40E-02
4183.799746,3.71E-13,0.0116863,85.57028315,2.6407E+18,3.25E+25,8.45E-02
4183.656673,3.88E-13,0.0114629,87.23795898,2.69216E+18,3.54E+25,9.19E-02
4183.319556,4.96E-13,0.0111491,89.69333848,2.76794E+18,4.78E+25,1.24E-01
4180.771687,4.51E-13,0.00943092,106.0341939,3.27222E+18,6.07E+25,1.58E-01
4180.645397,4.66E-13,0.0109491,91.33170763,2.8185E+18,4.65E+25,1.21E-01
4177.048795,3.75E-13,0.0099608,100.3935427,3.09814E+18,4.52E+25,1.18E-01
4176.884849,3.59E-13,0.00778963,128.3758022,3.96168E+18,7.08E+25,1.84E-01
4176.727715,3.86E-13,0.00885389,112.9447057,3.48547E+18,5.89E+25,1.53E-01
4169.788598,4.01E-13,0.0113113,88.40716805,2.72825E+18,3.75E+25,9.74E-02
4160.759363,4.59E-13,0.0100088,99.91207737,3.08329E+18,5.48E+25,1.43E-01
4154.482292,3.50E-13,0.00751376,133.0891591,4.10713E+18,7.41E+25,1.93E-01
4154.108851,3.71E-13,0.0101657,98.37000895,3.0357E+18,4.29E+25,1.12E-01
4148.929298,3.50E-13,0.008933,111.9444755,3.45461E+18,5.25E+25,1.37E-01
4142.200013,3.13E-13,0.010148,98.54158455,3.04099E+18,3.64E+25,9.46E-02
4132.775579,4.27E-13,0.0125482,79.69270493,2.45932E+18,3.25E+25,8.44E-02
4128.409988,4.20E-13,0.0106015,94.32627458,2.91091E+18,4.47E+25,1.16E-01
4128.400637,3.96E-13,0.0114179,87.58177949,2.70277E+18,3.64E+25,9.46E-02
4124.250586,4.91E-13,0.0114291,87.49595331,2.70013E+18,4.50E+25,1.17E-01
4119.822679,4.05E-13,0.00937693,106.6447121,3.29106E+18,5.51E+25,1.43E-01
4117.312786,3.36E-13,0.0104786,95.43259596,2.94505E+18,3.66E+25,9.51E-02
4116.573791,3.78E-13,0.0108957,91.77932579,2.83231E+18,3.81E+25,9.91E-02
4115.034617,4.20E-13,0.00998873,100.1128272,3.08948E+18,5.04E+25,1.31E-01
4109.615936,3.56E-13,0.00808865,123.6300248,3.81522E+18,6.52E+25,1.69E-01
4109.556024,3.76E-13,0.0105075,95.17011658,2.93695E+18,4.07E+25,1.06E-01
4109.550349,4.30E-13,0.0105804,94.51438509,2.91671E+18,4.59E+25,1.19E-01
4109.534935,3.57E-13,0.0106882,93.56112348,2.8873E+18,3.74E+25,9.72E-02
4108.937196,3.09E-13,0.0102706,97.36529511,3.00469E+18,3.51E+25,9.12E-02
4107.978402,2.59E-13,0.00942291,106.1243289,3.275E+18,3.49E+25,9.09E-02
4107.828416,3.80E-13,0.00929115,107.6293032,3.32144E+18,5.26E+25,1.37E-01
4106.189875,3.54E-13,0.00924542,108.1616627,3.33787E+18,4.95E+25,1.29E-01
4103.124001,4.05E-13,0.0110186,90.75563139,2.80072E+18,3.99E+25,1.04E-01
4102.33574,2.96E-13,0.00967132,103.398502,3.19088E+18,3.79E+25,9.85E-02
4100.028075,3.49E-13,0.010467,95.53835865,2.94831E+18,3.81E+25,9.92E-02
4098.644539,3.71E-13,0.0115375,86.67388949,2.67476E+18,3.34E+25,8.68E-02
4097.521476,3.71E-13,0.0121599,82.2375184,2.53785E+18,3.00E+25,7.80E-02
4097.521421,3.32E-13,0.0100705,99.29993546,3.0644E+18,3.91E+25,1.02E-01
